SiO2,P2O5,ZrO2,Na2O,Al2O3,Fe2O3,CaO,MgO,K2O,B2O3,MnO,BaO,ZnO,GeO2,Li2O,Ta2O5,SrO,CdO,SnO2,La2O3,Ga2O3,Y2O3,TiO2,Nb2O5,PbO,HfO2,WO3,Sb2O3,Bi2O3,Cr2O3,Cu2O,BeO,CuO,Nd2O3,CeO2,Cs2O,As2O3,Rb2O,Eu2O3,MoO3,FeO,Mn2O3,ThO2,Ag2O,MnO2,TeO2,Tl2O,CoO,In2O3,Sc2O3,NiO,V2O5,As2O5,Sm2O3,Gd2O3,Tb2O3,Dy2O3,Er2O3,Yb2O3,SnO,Ce2O3,Pr2O3,VO6,Pr6O11,Ni2O3,V2O3,Lu2O3,HgO,Tm2O3,Nb2O3,Tl2O3,Ta2O3,Tb4O7,n531.9nm,n632.8nm,nd,pn[fornd],predictedrefractiveindex,ri,summarizedrefractiveindex,Origin,_src,IDS
0.0,23.95,0.0,0.0,0.0,0.0,5.89,0.0,6.9,0.0,0,11.19,0.0,0.0,1.11,0.0299,0.0,0,0,0.0,0,0.0,16.98,33.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.985,0.0,0.0,1.985,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-15.csv
0.0,23.93,0.0,0.0,0.0,0.0,8.15,0.0,7.98,0.0,0,8.98,0.0,0.0,0.0,0.0297,0.0,0,0,0.0,0,0.0,16.98,33.95,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.997,0.0,0.0,1.997,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-15.csv
0.0,22.86,0.0,0.0,0.0,0.0,6.18,0.0,9.97,0.0,0,3.53,0.0,0.0,3.47,0.0341,0.0,0,0,0.0,0,0.0,14.99,38.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.009,0.0,0.0,2.009,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-2.csv
0.0,22.89,0.0,0.0,0.0,0.0,9.53,0.0,9.97,0.0,0,0.0,0.0,0.0,3.73,0.0371,0.0,0,0,0.0,0,0.0,14.95,38.9,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.016,0.0,0.0,2.016,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-2.csv
0.0,22.78,0.0,0.0,0.0,0.0,0.0,0.0,9.93,0.0,0,13.24,0.0,0.0,0.0,0.0362,0.0,0,0,0.0,0,0.0,15.0,39.01,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.015,0.0,0.0,2.015,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-2.csv
0.0,22.8,0.0,0.0,0.0,0.0,3.79,0.0,9.93,0.0,0,9.53,0.0,0.0,0.0,0.0355,0.0,0,0,0.0,0,0.0,14.97,38.95,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.014,0.0,0.0,2.014,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-2.csv
0.0,22.81,0.0,0.0,0.0,0.0,6.69,0.0,9.91,0.0,0,6.69,0.0,0.0,0.0,0.0349,0.0,0,0,0.0,0,0.0,14.96,38.9,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.013,0.0,0.0,2.013,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-2.csv
0.0,22.84,0.0,0.0,0.0,0.0,9.58,0.0,9.9,0.0,0,3.82,0.0,0.0,0.0,0.0343,0.0,0,0,0.0,0,0.0,14.95,38.87,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.011,0.0,0.0,2.011,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-2.csv
0.0,22.86,0.0,0.0,0.0,0.0,13.47,0.0,9.89,0.0,0,0.0,0.0,0.0,0.0,0.0373,0.0,0,0,0.0,0,0.0,14.92,38.83,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.997,0.0,0.0,1.997,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-2.csv
0.0,20.61,0.0,3.92,0.0,0.0,3.05,0.0,8.94,0.0,0,4.28,3.66,0.0,3.54,0.0332,0.0157,0,0,0.0,0,0.0,14.96,36.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-3.csv
0.0,21.3,0.0,3.85,0.0,0.0,5.6,0.0,4.98,0.0,0,5.45,3.6,0.0,3.56,0.0328,0.82,0,0,0.0,0,0.0,14.94,35.87,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.002,0.0,0.0,2.002,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-3.csv
0.0,20.42,0.0,2.81,0.0,0.0,2.19,0.0,12.09,0.0,0,4.49,2.63,0.0,2.5,0.0338,0.032,0,0,0.0,0,0.0,14.97,37.84,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.002,0.0,0.0,2.002,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-3.csv
0.0,21.1,0.0,2.58,0.0,0.0,4.52,0.0,8.71,0.0,0,5.64,2.41,0.0,2.32,0.0335,0.79,0,0,0.0,0,0.0,14.97,36.93,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.002,0.0,0.0,2.002,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-3.csv
0.0,21.71,0.0,2.71,0.0,0.0,6.74,0.0,4.98,0.0,0,6.54,2.54,0.0,2.45,0.0332,1.46,0,0,0.0,0,0.0,14.96,35.89,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.004,0.0,0.0,2.004,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-3.csv
0.0,20.27,0.0,1.64,0.0,0.0,1.27,0.0,15.4,0.0,0,4.71,1.52,0.0,1.36,0.0344,0.0326,0,0,0.0,0,0.0,14.99,38.78,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.004,0.0,0.0,2.004,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-3.csv
0.0,22.11,0.0,1.57,0.0,0.0,7.86,0.0,4.98,0.0,0,7.66,1.46,0.0,1.38,0.0335,2.11,0,0,0.0,0,0.0,14.95,35.9,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.006,0.0,0.0,2.006,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-4.csv
0.0,20.1,0.0,0.028,0.0,0.0,0.0,0.0,19.85,0.0,0,5.0,0.0,0.0,0.0,0.0353,0.0335,0,0,0.0,0,0.0,14.99,39.97,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.006,0.0,0.0,2.006,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-4.csv
0.0,20.87,0.0,0.0277,0.0,0.0,2.81,0.0,15.39,0.0,0,6.24,0.0,0.0,0.0,0.0349,0.89,0,0,0.0,0,0.0,14.97,38.76,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.006,0.0,0.0,2.006,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-4.csv
0.0,21.44,0.0,0.0274,0.0,0.0,4.85,0.0,12.14,0.0,0,7.15,0.0,0.0,0.0,0.0346,1.54,0,0,0.0,0,0.0,14.97,37.86,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.006,0.0,0.0,2.006,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-4.csv
0.0,21.98,0.0,0.0,0.0,0.0,6.82,0.0,8.98,0.0,0,8.03,0.0,0.0,0.0,0.0343,2.18,0,0,0.0,0,0.0,14.96,37.02,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.006,0.0,0.0,2.006,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-4.csv
0.0,22.67,0.0,0.0,0.0,0.0,9.37,0.0,4.96,0.0,0,9.16,0.0,0.0,0.0,0.034,2.99,0,0,0.0,0,0.0,14.94,35.89,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.984,0.0,0.0,1.984,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-4.csv
0.0,24.99,0.0,4.98,0.0,0.0,6.01,0.0,5.0,0.0,0,5.0,0.0,0.0,4.99,0.0341,0.0,0,0,0.0,0,0.0,10.01,39.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.942,0.0,0.0,1.942,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-4.csv
0.0,24.99,0.0,0.0232,0.0,0.0,19.98,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.026,0.0,0,0,0.0,0,0.0,22.0,27.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.007,0.0,0.0,2.007,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-5.csv
0.0,23.04,0.0,0.0251,0.0,0.0,18.9,0.0,4.96,0.0,0,0.0,0.0,0.0,0.0,0.0317,0.0,0,0,0.0,0,0.0,18.02,35.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.955,0.0,0.0,1.955,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-5.csv
0.0,24.99,0.0,0.0233,0.0,0.0,17.49,0.0,7.5,0.0,0,0.0,0.0,0.0,0.0,0.0261,0.0,0,0,0.0,0,0.0,22.0,27.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9472,1.921,1.9303,1.925,0.0,0.0,-1.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-5.csv
0.0,25.1,0.0,0.0227,0.0,0.0,18.8,0.0,9.93,0.0,0,0.0,0.0,0.0,0.0,0.0255,0.0,0,0,0.0,0,0.0,20.06,26.06,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0042,1.9764,1.9868,1.979,0.0,0.0,-1.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-5.csv
0.0,24.99,0.0,5.98,0.0,0.0,7.0,0.0,7.0,0.0,0,6.0,0.0,0.0,0.0,0.0348,0.0,0,0,0.0,0,0.0,10.0,39.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.998,1.9703,1.9806,1.986,0.0,0.0,-1.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-6.csv
0.0,24.99,0.0,4.97,0.0,0.0,8.0,0.0,6.0,0.0,0,7.0,0.0,0.0,0.0,0.0349,0.0,0,0,0.0,0,0.0,10.01,38.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.964,0.0,0.0,1.964,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-6.csv
0.0,24.52,0.0,0.0231,0.0,0.0,20.44,0.0,4.98,0.0,0,0.0,0.0,0.0,0.0,0.0259,0.0,0,0,0.0,0,0.0,22.02,28.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.965,0.0,0.0,1.965,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-6.csv
0.0,24.48,0.0,0.0231,0.0,0.0,10.5,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.026,0.0,0,0,0.0,0,0.0,28.49,26.48,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.97,0.0,0.0,1.97,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-6.csv
0.0,24.48,0.0,0.0232,0.0,0.0,0.51,0.0,14.99,0.0,0,0.0,0.0,0.0,0.0,0.0228,0.0,0,0,0.0,0,0.0,34.99,24.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.972,0.0,0.0,1.972,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-6.csv
0.0,23.49,0.0,0.0225,0.0,0.0,0.5,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0221,0.0,0,0,0.0,0,0.0,37.98,22.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.977,0.0,0.0,1.977,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-6.csv
0.0,24.52,0.0,0.0222,0.0,0.0,20.45,0.0,4.98,0.0,0,0.0,0.0,0.0,0.0,0.0218,0.0,0,0,0.0,0,0.0,25.01,25.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0088,1.9793,1.9901,1.936,0.0,0.0,-1.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-7.csv
0.0,24.52,0.0,0.0207,0.0,0.0,20.44,0.0,4.98,0.0,0,0.0,0.0,0.0,0.0,0.0174,0.0,0,0,0.0,0,0.0,30.01,20.01,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0077,1.9782,1.989,1.982,0.0,0.0,-1.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-7.csv
0.0,25.0,0.0,3.98,0.0,0.0,5.8,0.0,4.0,0.0,0,5.7,0.0,0.0,3.0,0.0284,0.0,0,0,0.0,0,0.0,20.0,32.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0086,1.9795,1.9902,1.982,0.0,0.0,-1.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-7.csv
0.0,24.99,0.0,4.0,0.0,0.0,9.0,0.0,4.0,0.0,0,2.5,0.0,0.0,2.99,0.0314,0.0,0,0,0.0,0,0.0,20.01,32.48,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0106,1.9816,1.9922,1.982,0.0,0.0,-1.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-7.csv
0.0,25.0,0.0,3.98,0.0,0.0,5.8,0.0,4.0,0.0,0,5.7,0.0,0.0,3.0,0.0284,0.0,0,0,0.0,0,0.0,20.0,32.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.982,0.0,0.0,1.982,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-7.csv
0.0,24.99,0.0,4.0,0.0,0.0,9.0,0.0,4.0,0.0,0,2.5,0.0,0.0,2.99,0.0314,0.0,0,0,0.0,0,0.0,20.01,32.48,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.99,0.0,0.0,1.99,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-7.csv
0.0,24.29,0.0,4.49,0.0,0.0,7.99,0.0,5.1,0.0,0,2.1,0.0,0.0,4.52,0.0339,0.0,0,0,0.0,0,0.0,10.99,37.49,0,0,3.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.973,0.0,0.0,1.973,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-7.csv
0.0,24.06,0.0,0.0232,0.0,0.0,17.86,0.0,7.95,0.0,0,0.0,0.0,0.0,0.0,0.0261,0.0,0,0,0.0,0,0.0,22.04,28.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0163,1.9868,1.9976,1.988,0.0,0.0,-1.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-8.csv
0.0,25.0,0.0,8.77,0.0146,0.0,1.8,0.0,4.01,0.0,0,0.2,0.0,0.0,2.98,0.0269,0.0,0,0,0.0,0,0.0,27.2,30.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.986,0.0,0.0,1.986,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-9.csv
0.0,24.99,0.0,0.0,0.0,0.0,4.59,0.0,11.78,0.0,0,0.0,0.0,0.0,0.0,0.0273,0.0,0,0,0.0,0,0.0,29.31,29.31,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.984,0.0,0.0,1.984,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-9.csv
0.0,24.99,0.0,0.0,0.0,0.0,9.16,0.0,8.83,0.0,0,0.0,0.0,0.0,0.0,0.0267,0.0,0,0,0.0,0,0.0,28.5,28.49,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.982,0.0,0.0,1.982,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-9.csv
0.0,24.99,0.0,0.0,0.0,0.0,13.76,0.0,5.89,0.0,0,0.0,0.0,0.0,0.0,0.0262,0.0,0,0,0.0,0,0.0,27.67,27.67,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.987,0.0,0.0,1.987,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-9.csv
0.0,23.34,0.0,0.0,0.0,0.0,8.24,0.0,8.49,0.0,0,6.99,0.0,0.0,0.0,0.0287,0.0,0,0,0.0,0,0.0,20.96,31.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0196,1.9901,2.001,1.993,0.0,0.0,-1.0,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-9.csv
0.0,23.33,0.0,0.0,0.0,0.0,8.26,0.0,5.49,0.0,0,7.98,0.0,0.0,2.0,0.0285,0.0,0,0,0.0,0,0.0,20.96,31.95,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.992,0.0,0.0,1.992,common,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-9.csv
